video_id,title,views,tags,channel_name,subscribers,search_query,thumbnail_url,duration_seconds,thumbnail_path,search_volume
Ds0DhZPUb-0,*free* 2hollis x star boy x trauma type beat - psc,53008,2hollis dance type beat|2hollis trauma type beat|2hollis type beat|2hollis type beat free|2hollis x hard dance type beat|bladee type beat|club type beat|ecco2k type beat|ericdoa type beat|free 2hollis type beat|hard dance type beat|hard type beat|house type beat|midwxst type beat|pop type beat|sad 2hollis type beat|star boy 2hollis type beat|star boy type beat|star boy x 2hollis type beat|starboy 2hollis type beat|starboy type beat|trauma type beat,bessjxx,343,2hollis type beat,https://i.ytimg.com/vi/Ds0DhZPUb-0/maxresdefault.jpg,90,thumbnails\Ds0DhZPUb-0.jpg,11237409.0
0C9grP4xptg,"Charli XCX Brat Von Dutch Hyperpop Type Beat ""TOKYO""",51745,,nnnico beats,292,hyperpop type beat,https://i.ytimg.com/vi/0C9grP4xptg/maxresdefault.jpg,146,thumbnails\0C9grP4xptg.jpg,0.0
0C9grP4xptg,"Charli XCX Brat Von Dutch Hyperpop Type Beat ""TOKYO""",51745,,nnnico beats,292,hyperpop type beat,https://i.ytimg.com/vi/0C9grP4xptg/maxresdefault.jpg,146,thumbnails\0C9grP4xptg.jpg,0.0
6pI0AOYN7iM,[free] hyperpop + lil uzi vert + rage type beat “gang” (prod. homeboyjakob) | 2024 Type Beat,51608,hyperpop type beat|hyperpop type beat free|free hyperpop type beat|bladee type beat|ripsquad type beat|homeboyjakob|free digicore type beat|virtual type beat|tik tok type beat|hyperpop type beat 2024|rage type beat 2024|free type beat 2024|ken carson type beat 2024|free ken carson type beat 2024|digicore type beat 2024|yeat type beat 2024|lil uzi vert type beat|lil uzi type beat|lil uzi vert|digicore hyperpop type beat|free lil uzi type beat,homeboyjakob,3550,hyperpop type beat,https://i.ytimg.com/vi/6pI0AOYN7iM/maxresdefault.jpg,151,thumbnails\6pI0AOYN7iM.jpg,0.0
xQm3ZZJ5QEY,"[FREE] Hyperpop x Rage x Cochise Type Beat - ""BLASTOFF!""",49923,hyperpop type beat|rage type beat|destroy lonely type beat|dom corleo type beat|pluggnb type beat|heroinwater type beat|sofaygo type beat|lil uzi vert type beat|trippie redd type beat|playboi carti type beat|hyperpop type beat free|lancey foux type beat|summrs type beat|iayze type beat|ken carson type beat|yeat type beat|bladee type beat|mayot type beat|cheromani type beat|lovv66 type beat|uglystephan type beat|benjicold type beat|cochise type beat,Fantom,110000,hyperpop type beat,https://i.ytimg.com/vi/xQm3ZZJ5QEY/maxresdefault.jpg,146,thumbnails\xQm3ZZJ5QEY.jpg,0.0
zyB6huJx4Bo,"*free* digicore + hyperpop type beat ""naples""",49863,hyperpop|hyperpop type beat|hyperpop type beat free for profit|digicore|digicore type beat|digicore type beat free for profit|elxnce|elxnce type beat|elxnce type beat free for profit|lieu|lieu type beat|lieu type beat free for profit|dolly type beat|dolly type beat free for profit|twikipedia|twikipedia type beat free for profit|4am|4am type beat|4am type beat free for profit|novagang type beat|novagang type beat free for profit|nightiger|@nightigerxo,nightiger,27900,hyperpop type beat,https://i.ytimg.com/vi/zyB6huJx4Bo/hqdefault.jpg,129,thumbnails\zyB6huJx4Bo.jpg,0.0
SjvEi0Jv6GI,[FREE] HYPERPOP x JERSEY CLUB TYPE BEAT || prod. ugly1sixty,49804,,ugly1sixty,252,hyperpop type beat,https://i.ytimg.com/vi/SjvEi0Jv6GI/maxresdefault.jpg,115,thumbnails\SjvEi0Jv6GI.jpg,0.0
qClo6-bFZ44,free 2hollis star boy digicore type beat,48431,2hollis type beat|2hollis|free 2hollis type beat|2hollis type beat free|star boy type beat|sad 2hollis type beat|2hollis dance type beat|starboy type beat|god type beat|midwxst type beat|club type beat|pop type beat|hard type beat|bladee type beat|ericdoa type beat|ecco2k type beat|2hollis safety|gab3 type beat|crystal castles type beat|house type beat|starboy 2hollis type beat|star boy x 2hollis type beat|2 hollis type beat|hyperpop type beat|w1nkk,w1nkk,1550,2hollis type beat,https://i.ytimg.com/vi/qClo6-bFZ44/maxresdefault.jpg,115,thumbnails\qClo6-bFZ44.jpg,11237409.0
qClo6-bFZ44,free 2hollis star boy digicore type beat,48431,2hollis type beat|2hollis|free 2hollis type beat|2hollis type beat free|star boy type beat|sad 2hollis type beat|2hollis dance type beat|starboy type beat|god type beat|midwxst type beat|club type beat|pop type beat|hard type beat|bladee type beat|ericdoa type beat|ecco2k type beat|2hollis safety|gab3 type beat|crystal castles type beat|house type beat|starboy 2hollis type beat|star boy x 2hollis type beat|2 hollis type beat|hyperpop type beat|w1nkk,w1nkk,1550,2hollis type beat,https://i.ytimg.com/vi/qClo6-bFZ44/maxresdefault.jpg,115,thumbnails\qClo6-bFZ44.jpg,11237409.0
y2S5rXEqWN4,"(free) 2hollis + ian + trauma type beat - ""awiy""",47664,2hollis|2hollis dance type beat|2hollis type beat free|bladee type beat|club type beat|ecco2k type beat|ericdoa type beat|free 2hollis type beat|free ken carson type beat|free type beat|god type beat|hard dance type beat|hard type beat|house type beat|ken carson type beat|midwxst type beat|playboi carti 2hollis type beat|pop type beat|sad 2hollis type beat|star boy type beat|star boy x 2hollis type beat|starboy type beat|type beat|type beat free,rerro,556,2hollis type beat,https://i.ytimg.com/vi/y2S5rXEqWN4/maxresdefault.jpg,148,thumbnails\y2S5rXEqWN4.jpg,11237409.0
jCj_3To4eOw,"*FREE* hyperpop type beat x indie pop type beat - ""come with me"" | midwxst type beat",46982,indie pop type beat|indie type beat|indie rock type beat|indie type beat free|indie pop type beat free|dream pop type beat|clairo type beat|indie guitar type beat|alternative type beat|indie type beat guitar|pop type beat|d4vd type beat|indie beat|midwxst type beat|hyperpop type beat|glaive type beat|ericdoa type beat|midwxst type beat free for profit|aries type beat|midwxst hyperpop type beat|anti pop type beat|guitar hyperpop type beat,wixxy,7850,hyperpop type beat,https://i.ytimg.com/vi/jCj_3To4eOw/maxresdefault.jpg,120,thumbnails\jCj_3To4eOw.jpg,0.0
QYgVRgpHf10,"(free for profit) hyperpop x digicore type beat ""save"" | prod. by yukiidaruma! x metafreeze",46813,hyperpop type beat free for profit|hyperpop type beat|glitchcore type beat|free for profit hyperpop type beat|free hyperpop type beat|glitchcore type beat free for profit|hyperpop type beat free|hyper pop type beat|glaive type beat|hyperpop dance type beat|ericdoa type beat|free glitchcore type beat|hyperpop edm type beat|brakence type beat|100 gecs type beat|hyperpop beat|midwxst type beat|hyperpop type beat 2021|dante red type beat|scenecore type beat,yukiidaruma! prod.,1510,hyperpop type beat,https://i.ytimg.com/vi/QYgVRgpHf10/maxresdefault.jpg,140,thumbnails\QYgVRgpHf10.jpg,0.0
MlDgcK-y78c,"[FREE] Lil Uzi Vert x Hyperpop type beat ""Party lights""",46568,hyperpop type beat|hyperpop type beat free|free hyperpop type beat|hyperpop type beat 2022|hyperpop|bladee type beat|hyperpop type beat free for profit|drain gang type beat|vinso type beat|rage hyperpop type beat|hyperpop type beat rage|ken carson hyperpop type beat|lil uzi type beat|lil uzi type beat hyperpop|kankan hyperpop type beat|lil uzi hyperpop type beat|yeat hyperpop type beat|ken carson hyperpop|sad hyperpop type beat|pink tape type beat,Geam,59400,hyperpop type beat,https://i.ytimg.com/vi/MlDgcK-y78c/maxresdefault.jpg,101,thumbnails\MlDgcK-y78c.jpg,0.0
FxMZKjPEcYg,free nate sib + 2hollis type beat rolling deep,46120,free 2hollis type beat|2hollis type beat|2hollis type beat free|nate sib type beat|star boy x 2hollis type beat|2hollis x hard dance type beat|star boy type beat|sad 2hollis type beat|2hollis dance type beat|2hollis nate sib type beat|hard dance type beat|star boy 2hollis type beat|type beat free|ericdoa type beat|midwxst type beat|hard type beat|type beat|club type beat|pop type beat|free star boy type beat|free 5ivestarz type beat,tiresss / underrated club,5910,nate sib type beat,https://i.ytimg.com/vi/FxMZKjPEcYg/maxresdefault.jpg,129,thumbnails\FxMZKjPEcYg.jpg,261955.0
-em6HqjjRso,[free for profit] 2hollis starboy type beat (greyrock),45804,2hollis|2hollis dance type beat|2hollis free type beat|2hollis type beat|2hollis type beat free|aldn type beat|bladee type beat|club type beat|ecco2k type beat|ericdoa type beat|free 2hollis type beat|free type beat|free type beat 2hollis|freestyle type beat|glaive type beat|god type beat|hard type beat|house type beat|midwxst type beat|pop type beat|sad 2hollis type beat|type beat|type beat free|yung lean type beat,greyrock,6760,2hollis type beat,https://i.ytimg.com/vi/-em6HqjjRso/maxresdefault.jpg,180,thumbnails\-em6HqjjRso.jpg,11237409.0
-em6HqjjRso,[free for profit] 2hollis starboy type beat (greyrock),45804,2hollis|2hollis dance type beat|2hollis free type beat|2hollis type beat|2hollis type beat free|aldn type beat|bladee type beat|club type beat|ecco2k type beat|ericdoa type beat|free 2hollis type beat|free type beat|free type beat 2hollis|freestyle type beat|glaive type beat|god type beat|hard type beat|house type beat|midwxst type beat|pop type beat|sad 2hollis type beat|type beat|type beat free|yung lean type beat,greyrock,6760,2hollis type beat,https://i.ytimg.com/vi/-em6HqjjRso/maxresdefault.jpg,180,thumbnails\-em6HqjjRso.jpg,11237409.0
6sfqOBIhvLc,"[free] hyperpop type beat x trap type beat x freestyle type beat ""sösa""",44110,yperpop type beat|ermashov type beat|freestyle type beat|chief keef type beat|nardo wick type beat|money man type beat|meek mill type beat|gucci mane type beat|synth type beat|electronic trap type beat|future type beat|drake type beat|lil uzi vert type beat|young thug type beat|tadoe type beat|yeat type beat|playboi carti type beat|ken carson type beat|kankan type beat|new wave type beat|aesthetic type beat|digicore type beat|yung lean type beat,PRODBYERMASHOV,19300,hyperpop type beat,https://i.ytimg.com/vi/6sfqOBIhvLc/maxresdefault.jpg,161,thumbnails\6sfqOBIhvLc.jpg,0.0
wim4o5Gtksw,"[FREE] scenecore x hyperpop type beat ""pill poppers""",44024,hyperpop type beat|hyperpop type beat free|free hyperpop type beat|bladee type beat|hyperpop type beat free for profit|drain gang type beat|scenecore type beat|scenecore type beat free|scenecore hyperpop type beat|osquinn type beat|rave type beat|glitchcore type beat|oaf1 type beat|rave type beat hyperpop|digicore type beat|xaxanity type beat|kets4eki type beat|6arelyhuman type beat|capoxxo type beat|scenecore|scenecore playlist|eurodance type beat,Geam,59400,hyperpop type beat,https://i.ytimg.com/vi/wim4o5Gtksw/maxresdefault.jpg,138,thumbnails\wim4o5Gtksw.jpg,0.0
Pm-sV3R_TLU,"*FREE* Rage x Hyperpop Type Beat - ""Antichrist"" (prod. sn1te)",43884,hyperpop type beat|free hyperpop type beat|free rage type beat|rage type beat|glaive type beat|miss the rage type beat|playboi carti type beat|100 gecs type beat|trippie redd type beat|midwxst type beat|hyperpop beat|bladee type beat|free 100 gecs type beat|hyperpop edm type beat|free type beat|hyperpop dance type beat|anime|anime type beat|guitar type beat|guitar hyperpop type beat|juice wrld type beat|breakcore|hyperpop type beat free,sn1te,478,hyperpop type beat,https://i.ytimg.com/vi/Pm-sV3R_TLU/maxresdefault.jpg,105,thumbnails\Pm-sV3R_TLU.jpg,0.0
36XgF0HC-4U,"[FREE] 2Hollis x Ken Carson Type Beat - ""KEEP IT EASY""",43723,ken carson type beat|free ken carson type beat|ken carson type beat 2024|free ken carson type beat 2024|ken carson type beat free|ken carson beat|free ken carson beat|ken carson type beats|free ken carson type beats|agc type beat|2hollis type beat|free 2hollis type beat|2hollis type beat 2024|free 2hollis type beat 2024|2hollis type beat free|2hollis beat|free 2hollis beat|2hollis type beats|flowrency,FLOWRENCY,17300,2hollis type beat,https://i.ytimg.com/vi/36XgF0HC-4U/maxresdefault.jpg,124,thumbnails\36XgF0HC-4U.jpg,11237409.0
pKofjHxzS3k,"[FREE] Hyperpop Type Beat x Pop Punk Type Beat x Rock - ""Pocket""",41906,hyperpop type beat|pop punk type beat|glitchcore type beat|glaive type beat|hyper pop type beat|brakence type beat|100 gecs type beat|hyperpop type beat free|ericdoa type beat|hyperpop beat|guitar hyperpop type beat|klimlords type beat|underscores type beat|punk rock type beat|free hyperpop type beat|hyperpop type beat sad|aldn type beat|free midwxst type beat|midwxst type beat|anti pop type beat|free digicore type beat|pop punk type beat free,Klimlords Beats,33900,hyperpop type beat,https://i.ytimg.com/vi/pKofjHxzS3k/maxresdefault.jpg,122,thumbnails\pKofjHxzS3k.jpg,0.0
pT4k_oiLi6c,"[Free for profit] 2010 pop x Kesha x Hyperpop type beat - ""Riot Girl"" (prod. Aki)",41168,hyperpop type beat|hyperpop type beat free|free hyperpop type beat|2010 pop type beat|kesha type beat|scenecore hyperpop type beat|lida type beat|lida type beat free for profit|scenecore type beat free for profit|dreamcache type beat|free oaf1 type beat|free dreamcache type beat|pop type beat|h3artcrush type beat|scenecore type beat free|oaf1 type beat|scenecore type beat|capoxxo type beat|glaive type beat|midwxst type beat|ericdoa type beat|Aki prod,Aki,5740,hyperpop type beat,https://i.ytimg.com/vi/pT4k_oiLi6c/maxresdefault.jpg,137,thumbnails\pT4k_oiLi6c.jpg,0.0
MaCU7J8AClQ,free nate sib + 2hollis + gunnr type beat leading,41164,free 2hollis type beat|2hollis type beat free|nate sib type beat|2hollis type beat|2hollis dance type beat|star boy x 2hollis type beat|sad 2hollis type beat|type beat free|2hollis x hard dance type beat|free nate sib famous type beat|star boy type beat|star boy 2hollis type beat|hard type beat|nate sib famous type beat|type beat|pop type beat|club type beat|hard dance type beat|midwxst type beat|nate sib|ericdoa type beat|2hollis,tiresss / underrated club,5890,2hollis type beat,https://i.ytimg.com/vi/MaCU7J8AClQ/maxresdefault.jpg,127,thumbnails\MaCU7J8AClQ.jpg,11237409.0
uXz7j6Oemns,[FREE] Hyperpop Type Beat × Only U Type Beat｜ハイパーポップ　タイプ　ビート “Magic” (PROD.Double Helix),40344,,H3lix,352,hyperpop type beat,https://i.ytimg.com/vi/uXz7j6Oemns/hqdefault.jpg,131,thumbnails\uXz7j6Oemns.jpg,0.0
0siRqxYXTMs,"[free] hyperpop x digicore type beat ""seasalt"" (prod. homeboyjakob)",40114,hyperpop type beat|free hyperpop type beat|bladee type beat|ripsquad type beat|digicore type beat|digicore hyperpop type beat|homeboyjakob|free digicore type beat|yeat type beat|ken carson type beat 2024|yeat type beat 2024|rage type beat|2hollis type beat|2hollis|Ken Carson type beat|opium type beat|lil uzi vert type beat|free 2hollis type beat|starboy type beat|playboi carti type beat|free playboi carti type beat|ginseng|ginseng type beat,homeboyjakob,3550,hyperpop type beat,https://i.ytimg.com/vi/0siRqxYXTMs/maxresdefault.jpg,129,thumbnails\0siRqxYXTMs.jpg,0.0
iq4VTtuVp6Q,"[free] 2hollis x ian type beat - ""shut it down""",38444,2hollis type beat|2hollis type beat free|sad 2hollis type beat|2hollis|type beat|2hollis dance type beat|star boy x 2hollis type beat|bladee type beat|hard type beat|free ken carson type beat|starboy type beat|2hollis safety|free starboy type beat|star boy 2hollis type beat|star boy|2hollis pop|2hollis type beat jeans|2hollis light|2hollis hard dance club type beat|ceo type beat|starboy|2hollis club|starboy dance type beat|twoclose,twoclose,3080,2hollis type beat,https://i.ytimg.com/vi/iq4VTtuVp6Q/maxresdefault.jpg,123,thumbnails\iq4VTtuVp6Q.jpg,11237409.0
Zr6MJZT6-sw,"[FREE] 2hollis Type Beat x Ken Carson Type Beat x Playboi Carti, Opium - ""2024""",37525,2hollis type beat|ken carson type beat|playboi carti type beat|opium type beat|homixide gang type beat|rage type beat|ken carson type beat 2024|grunge type beat|free ken carson type beat|guitar playboi carti type beat|punk type beat|ken carson type beat free|ken carson type beat hard|playboi carti beat|ken carson beat|free ken carson type beats|destroy lonely type beat|ken carson a great chaos type beat|2hollis trauma type beat|free 2hollis type beat,Klimlords Beats,33900,2hollis type beat,https://i.ytimg.com/vi/Zr6MJZT6-sw/maxresdefault.jpg,121,thumbnails\Zr6MJZT6-sw.jpg,11237409.0
XkE9DwpGjMw,"[FREE] 2hollis Type Beat - ""Mercury""",37448,2hollis type beat|free 2hollis type beat|2hollis type beat free|2hollis type beat gold|nate sib type beat|2hollis trauma type beat|2hollis type beat trauma|2hollis ken carson type beat|pop type beat|glaive type beat|2hollis x hard dance type beat|aldn type beat|midwxst type beat|rouri404 type beat|kennyhoopla type beat|2hollis type beat free for profit|poorstacy type beat|ericdoa type beat|starboy type beat|underscores type beat,Fukk2Beatz II,14700,2hollis type beat,https://i.ytimg.com/vi/XkE9DwpGjMw/maxresdefault.jpg,107,thumbnails\XkE9DwpGjMw.jpg,11237409.0
8yb41qOFBmw,"[FREE] 2hollis Type Beat x Ken Carson Type Beat x Opium - ""Silver""",37287,2hollis type beat|ken carson type beat|playboi carti type beat|destroy lonely type beat|opium type beat|homixide gang type beat|rock type beat|rage type beat|ken carson type beat 2024|kai angel type beat|free ken carson type beat|free opium type beats|guitar playboi carti type beat|punk type beat|ken carson type beat free|ken carson type beat hard|ken carson beat|osamason type beat|2hollis trauma type beat|2hollis free type beat|starboy 2hollis type beat,Klimlords Beats,33900,2hollis type beat,https://i.ytimg.com/vi/8yb41qOFBmw/maxresdefault.jpg,115,thumbnails\8yb41qOFBmw.jpg,11237409.0
IUNOBDFP-Rg,"[SOLD] molly santana + 2hollis + ken carson type beat ""100k*"" (Prod. 808AD + Chrxme)",36767,808ad|prod 808ad|molly santana type beat|molly santana type beat free|free yeat molly santana type beat|free molly santana type beat|molly santana type beat free for profit|ken carson type beat|ken carson type beat hard|ken carson type beats|ken carson type beat free for profit|ken carson more chaos type beat|ken carson agc type beat|2hollis type beat|type beat 2hollis|2hollis type beat trauma|2hollis ken carson type beat|harddance type beat|2hollis|ken carson,Prod. 808AD,8420,2hollis type beat,https://i.ytimg.com/vi/IUNOBDFP-Rg/maxresdefault.jpg,94,thumbnails\IUNOBDFP-Rg.jpg,11237409.0
